"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Wed Dec 06 06:01:15 +0000 2023","1732279013689922028","Mantan pemimpin desa berkomitmen untuk mendukung perubahan positif bersama Prabowo-Gibran. https://t.co/oVbZwgzzNc","0","0","0","0","in","1716366297595088896","1732279013689922028","kevia_lynne","https://twitter.com/kevia_lynne/status/1732279013689922028","https://pbs.twimg.com/ext_tw_video_thumb/1732278957125652480/pu/img/0080KLROeVR_Yioz.jpg","Jombang"
"Wed Dec 06 05:44:59 +0000 2023","1732274917763432475","Mantan Kepala Desa bersama Prabowo-Gibran  karena kita percaya pada perubahan yang lebih baik https://t.co/hHyvUWqb5X","0","0","0","0","in","1701450297531625472","1732274917763432475","dudi_budi94570","https://twitter.com/dudi_budi94570/status/1732274917763432475","https://pbs.twimg.com/ext_tw_video_thumb/1732274867024834560/pu/img/7bZzY4gHZFOwxdak.jpg","Nganjuk"
"Sun Dec 10 14:44:13 +0000 2023","1733860175092797745","Kedekatan Prabowo-Gibran mencerminkan persatuan yang sangat dihargai oleh masyarakat Jateng. @muskababi  https://t.co/ayabGjIq0R","0","0","0","0","in","1697531085071204352","1733860175092797745","RanggaBimex","https://twitter.com/RanggaBimex/status/1733860175092797745","","Probolinggo"
"Wed Dec 06 05:52:26 +0000 2023","1732276795406491915","Dukungan penuh dari mantan pemimpin desa: Prabowo-Gibran adalah solusi untuk perubahan positif. https://t.co/tDmL2aHm0i","0","0","0","0","in","1702246871174152192","1732276795406491915","yusuf208733","https://twitter.com/yusuf208733/status/1732276795406491915","https://pbs.twimg.com/ext_tw_video_thumb/1732276738439417856/pu/img/oeFurjwFT0e-TykY.jpg","Lumajang"
"Wed Dec 06 05:51:49 +0000 2023","1732276637616730243","Mantan Kepala Desa mendukung positif: Prabowo-Gibran sebagai pemimpin untuk perubahan yang lebih baik. https://t.co/v5DBFNnby8","0","0","0","0","in","1715548357517787136","1732276637616730243","abigail1829820","https://twitter.com/abigail1829820/status/1732276637616730243","https://pbs.twimg.com/ext_tw_video_thumb/1732276580540649474/pu/img/_bBiw40HuAz0lfL6.jpg","Magetan, Indonesia"
"Mon Dec 11 05:59:14 +0000 2023","1734090446702530714","Warga Jatim melihat Prabowo-Gibran sebagai pemimpin yang lebih dekat dan responsif terhadap aspirasi masyarakat setempat. @ikaputrisolicha  https://t.co/x9RU1lxkL5","0","0","0","0","in","1698657118763790336","1734090446702530714","SidikkPermanaa","https://twitter.com/SidikkPermanaa/status/1734090446702530714","","Blitar"
"Fri Dec 08 03:08:55 +0000 2023","1732960421290926145","Ganjar tidak pernah membuat kesalahan yang merugikan masyarakat  sebaliknya  Gibran terlalu sering membuat blunder yang mengundang kritik @lasciviouscorpy  https://t.co/st6mowhpL2","0","0","0","0","in","1689540683806429184","1732960421290926145","kkarinadarwin","https://twitter.com/kkarinadarwin/status/1732960421290926145","","Batu"
"Wed Dec 06 05:59:12 +0000 2023","1732278496289017962","Dorongan positif dari mantan kepala desa di Kota/Kabupaten Cirebon untuk Prabowo-Gibran. https://t.co/KPBnxtBdsg","0","0","0","0","in","1701874011851120640","1732278496289017962","lulalulu441134","https://twitter.com/lulalulu441134/status/1732278496289017962","https://pbs.twimg.com/ext_tw_video_thumb/1732278445227606016/pu/img/LJGWqsMg9pcaoHfK.jpg","Jombang"
"Wed Dec 06 05:32:31 +0000 2023","1732271783464841435","Semangat segar mantan kades di Kota/Kabupaten Cirebon buat atmosfer positif untuk Prabowo-Gibran https://t.co/zQJzKZgwee","0","0","0","0","in","1698998230732967936","1732271783464841435","lelana_ristia","https://twitter.com/lelana_ristia/status/1732271783464841435","https://pbs.twimg.com/ext_tw_video_thumb/1732271672571609088/pu/img/oewc7zX4aBzv8NI1.jpg","Ponorogo"
"Sat Dec 09 13:40:48 +0000 2023","1733481824733831339","Arti "karunia" dalam nama Gibran menjadi dasar keyakinan bahwa kepemimpinan ini akan membawa berkah bagi masyarakat Jakarta. @peachesyh0  https://t.co/9NGVZAV3P4","0","0","0","0","in","1676128310374563845","1733481824733831339","ipahsumarni","https://twitter.com/ipahsumarni/status/1733481824733831339","","Blitar"
"Wed Dec 06 06:11:27 +0000 2023","1732281581040209925","Mantan Kepala Desa bersatu padu: Prabowo-Gibran pilihan kami untuk membawa perubahan positif https://t.co/2EZmklttYJ","0","0","0","0","in","1683676998848356352","1732281581040209925","arosy24918","https://twitter.com/arosy24918/status/1732281581040209925","https://pbs.twimg.com/ext_tw_video_thumb/1732281511871938560/pu/img/ObeWUVfFAZRTmfq6.jpg","jember"
"Sat Dec 09 16:17:50 +0000 2023","1733521345861050786","[PILIHAN BEDA BOLEH  YANG PENTING RUKUN]  Cawapres Koalisi Indonesia Maju  #Gibran Rakabuming Raka menghadiri deklarasi dukungan buruh pelabuhan di Rusun Cilincing  Jakarta Utara  Sabtu  9 Desember 2023.   #gibranrakabuming #deklarasiburuhpelabuhan #koalisindonesiamaju #promedia https://t.co/QKozkCfM9g","0","1","0","0","in","1668262273561817092","1733521345861050786","aboutmalang_com","https://twitter.com/aboutmalang_com/status/1733521345861050786","https://pbs.twimg.com/ext_tw_video_thumb/1733520627502649344/pu/img/mWv36QHee0Y399Y-.jpg","Malang"
"Wed Dec 06 05:54:07 +0000 2023","1732277215851954481","Dukungan tanpa batas dari mantan kepala desa di Kota/Kabupaten Cirebon untuk Prabowo-Gibran. https://t.co/mFpSSmipbb","0","0","0","0","in","1715558596145225728","1732277215851954481","nasruljas42","https://twitter.com/nasruljas42/status/1732277215851954481","https://pbs.twimg.com/ext_tw_video_thumb/1732277165658611712/pu/img/FCRir_nVm-PsMRi0.jpg","Kepanjen, Indonesia"
"Wed Dec 06 05:47:18 +0000 2023","1732275503485313179","Suara bulat mantan kades menghadirkan harapan baru  membantu Prabowo-Gibran merancang masa depan positif https://t.co/HrNeXAqkFp","0","0","0","0","in","1715332390602817537","1732275503485313179","AicaNana46440","https://twitter.com/AicaNana46440/status/1732275503485313179","https://pbs.twimg.com/ext_tw_video_thumb/1732275391929503744/pu/img/xOm170MrWinP9Nkl.jpg","Lumajang"
"Wed Dec 06 05:40:36 +0000 2023","1732273816473399677","Ratusan Mantan Kades Cirebon  pilihan yang tepat  dukung Prabowo-Gibran!   #Parlemen404 PurnaKuwu DukungPragibs https://t.co/sOkNcaZqj5","0","0","0","0","in","1676616378726612992","1732273816473399677","icha_april8930","https://twitter.com/icha_april8930/status/1732273816473399677","https://pbs.twimg.com/ext_tw_video_thumb/1732273520804339712/pu/img/Kw0WexhgNuRLyC-q.jpg","Malang, Jawa Timur"
"Sat Dec 09 15:39:46 +0000 2023","1733511765940711606","Kepercayaan masyarakat terhadap Prabowo dan Gibran sejalan dengan makna "karunia" yang tersemat dalam nama Gibran. @rnaldyak  https://t.co/EQZ4SKhjom","0","0","0","0","in","1698623876669022209","1733511765940711606","RIndrawann","https://twitter.com/RIndrawann/status/1733511765940711606","","Madiun"
"Wed Dec 06 05:52:14 +0000 2023","1732276743489433953","Dukungan positif dari mantan pemimpin desa untuk visi Prabowo-Gibran. https://t.co/PXeWe8uA5g","0","0","0","0","in","1701529388964311040","1732276743489433953","Agusbagus369979","https://twitter.com/Agusbagus369979/status/1732276743489433953","https://pbs.twimg.com/ext_tw_video_thumb/1732276635280490496/pu/img/_ESCjLs1kwTRFucT.jpg","Lumajang"
"Wed Dec 06 05:42:56 +0000 2023","1732274401637507261","Mantan Kepala Desa bersatu dalam keyakinan positif: Prabowo-Gibran membawa harapan perubahan yang baik. https://t.co/PoGMyzPeEv","0","0","0","0","in","1702178746915340288","1732274401637507261","Sukmaindah75012","https://twitter.com/Sukmaindah75012/status/1732274401637507261","https://pbs.twimg.com/ext_tw_video_thumb/1732274291113447425/pu/img/wWxUqM_hOnk9gFWO.jpg","Nganjuk"
"Sat Dec 09 12:33:43 +0000 2023","1733464943687868923","Prabowo dan Gibran dianggap sebagai garda terdepan dalam memperkuat resiliensi masyarakat di tengah tantangan global. @masde_jwn  https://t.co/up1BLVWz9p","0","0","0","0","in","1676804233914642432","1733464943687868923","umimaisaroh_","https://twitter.com/umimaisaroh_/status/1733464943687868923","","Pasuruan, Indonesia"
"Wed Dec 06 05:29:12 +0000 2023","1732270946252399034","Mantan Kepala Desa yakin  bersama Prabowo-Gibran  kita bisa wujudkan perubahan positif. https://t.co/HCGMOO5hZt","0","0","0","0","in","1688431754531786753","1732270946252399034","desvitadesiyant","https://twitter.com/desvitadesiyant/status/1732270946252399034","https://pbs.twimg.com/ext_tw_video_thumb/1732270895413239808/pu/img/jokaZE0UVO5oQ5qK.jpg","Trenggalek, Indonesia"
"Wed Dec 06 06:11:21 +0000 2023","1732281553932423379","Dukungan positif mantan pemimpin desa untuk Prabowo-Gibran: Bersama kita raih perubahan yang lebih baik. https://t.co/w4SzXM7WcR","0","0","0","0","in","1698902658936143873","1732281553932423379","DaffaGaliah","https://twitter.com/DaffaGaliah/status/1732281553932423379","https://pbs.twimg.com/ext_tw_video_thumb/1732281443118915584/pu/img/hg04-Suy0UjOrgUg.jpg","Bondowoso, Indonesia"
"Sun Dec 10 14:30:30 +0000 2023","1733856723226759200","Masyarakat Jateng mengapresiasi visi Prabowo-Gibran yang memprioritaskan persatuan dan keberagaman. @mengunyahlangit  https://t.co/1ML0AhfXfw","0","0","0","0","in","1698624420221452288","1733856723226759200","BintanggYuliaa","https://twitter.com/BintanggYuliaa/status/1733856723226759200","","Malang"
"Sat Dec 09 15:01:44 +0000 2023","1733502195340091567","Sebagaimana Gibran dihubungkan dengan kata "karunia " Prabowo dan Gibran diharapkan membawa berkah bagi masyarakat Jakarta. @osamu_66  https://t.co/ayabGjIq0R","0","0","0","0","in","1697531085071204352","1733502195340091567","RanggaBimex","https://twitter.com/RanggaBimex/status/1733502195340091567","","Probolinggo"
"Wed Dec 06 06:16:21 +0000 2023","1732282814295376375","Suara bulat ratusan mantan kades  menetapkan fondasi kokoh dukungan untuk Prabowo-Gibran di Pilpres 2024 https://t.co/BguBCQjDi7","0","0","0","0","in","1685916445920940032","1732282814295376375","bin_dr50939","https://twitter.com/bin_dr50939/status/1732282814295376375","https://pbs.twimg.com/ext_tw_video_thumb/1732282762072367104/pu/img/8bnJW6GmjOVkuB4o.jpg","Trenggalek, Indonesia"
"Fri Dec 08 03:18:57 +0000 2023","1732962942944268703","Warga Jawa Barat yakin  Ganjar adalah pemimpin yang peduli dan mengerti kebutuhan rakyat. Tidak seperti Gibran yang terus mencari sensasi tanpa memberikan kontribusi nyata untuk kesejahteraan masyarakat. @kogituergosum https://t.co/s3Yhr61flR","0","0","0","0","in","1683672311327772672","1732962942944268703","natanvirgoo_","https://twitter.com/natanvirgoo_/status/1732962942944268703","","Kediri"
"Sat Dec 09 12:46:49 +0000 2023","1733468238988870127","Sebagai wujud jibrān  dukungan masyarakat adalah bentuk penghargaan kepada Prabowo dan Gibran sebagai pemimpin yang diharapkan. @Lyyaaaaa3  https://t.co/1ML0AhfXfw","0","0","0","0","in","1698624420221452288","1733468238988870127","BintanggYuliaa","https://twitter.com/BintanggYuliaa/status/1733468238988870127","","Malang"
"Fri Dec 08 03:06:32 +0000 2023","1732959819420893446","Di mata warga Jabar  Ganjar adalah figur yang memiliki kepedulian besar terhadap kesejahteraan masyarakat  sebaliknya Gibran lebih suka mencari kontroversi tanpa memberikan solusi konkret. @luviourri https://t.co/QjgsK2C3Y0","0","0","0","0","in","1687133122322972672","1732959819420893446","hankmall","https://twitter.com/hankmall/status/1732959819420893446","","Pasuruan"
